No.,상품명,수량,실매출,weather,temp_avg,temp_max,temp_min
2025-05-05,솔티드초코휘낭시에,2,6000,Cloudy,16.4,17,14.6
2025-05-05,바닐라빈라떼 HOT,1,5300,Cloudy,16.4,17,14.6
2025-05-05,착즙 애플,1,5000,Cloudy,16.4,17,14.6
2025-05-05,블루베리 크림치즈,2,3600,Cloudy,16.4,17,14.6
2025-05-05,플레인휘낭시에,1,2700,Cloudy,16.4,17,14.6
2025-05-04,당근라페베이컨 샌드위치,19,144400,Sunny,18.3,20.4,14.3
2025-05-04,잠봉 베이글 샌드위치,17,136000,Sunny,18.3,20.4,14.3
2025-05-04,플레인햄치즈 샌드위치,12,91200,Sunny,18.3,20.4,14.3
2025-05-04,카야버터프레첼베이글,12,67200,Sunny,18.3,20.4,14.3
2025-05-04,모찌모찌 식빵,12,66000,Sunny,18.3,20.4,14.3
2025-05-04,아메리카노 HOT,15,60000,Sunny,18.3,20.4,14.3
2025-05-04,바질살라미모짜렐라,7,53200,Sunny,18.3,20.4,14.3
2025-05-04,소프트소금빵,16,48000,Sunny,18.3,20.4,14.3
2025-05-04,아메리카노 ICE,11,44000,Sunny,18.3,20.4,14.3
2025-05-04,감자치즈베이글,12,43200,Sunny,18.3,20.4,14.3
2025-05-04,무화과베이글,10,36000,Sunny,18.3,20.4,14.3
2025-05-04,초코베이글,10,36000,Sunny,18.3,20.4,14.3
2025-05-04,올리브베이글,10,34000,Sunny,18.3,20.4,14.3
2025-05-04,통밀잡곡식빵,6,33000,Sunny,18.3,20.4,14.3
2025-05-04,블루베리 베이글,9,32400,Sunny,18.3,20.4,14.3
2025-05-04,후추소금빵,9,28800,Sunny,18.3,20.4,14.3
2025-05-04,호두크랜베리베이글,8,28000,Sunny,18.3,20.4,14.3
2025-05-04,바닐라까눌레,10,27000,Sunny,18.3,20.4,14.3
2025-05-04,썬드라이바질토마토,7,25200,Sunny,18.3,20.4,14.3
2025-05-04,에그타르트,6,24000,Sunny,18.3,20.4,14.3
2025-05-04,고메버터 스콘,5,18000,Sunny,18.3,20.4,14.3
2025-05-04,카페라떼 ICE,4,18000,Sunny,18.3,20.4,14.3
2025-05-04,카페라떼 HOT,4,18000,Sunny,18.3,20.4,14.3
2025-05-04,바닐라빈라떼 ICE,3,15900,Sunny,18.3,20.4,14.3
2025-05-04,더블초코스콘,4,15200,Sunny,18.3,20.4,14.3
2025-05-04,플레인베이글,5,15000,Sunny,18.3,20.4,14.3
2025-05-04,블루베리 크림치즈,5,9000,Sunny,18.3,20.4,14.3
2025-05-04,올리브 치즈 치아바타,2,9000,Sunny,18.3,20.4,14.3
2025-05-04,당근라페치아바타샌드위치,1,8000,Sunny,18.3,20.4,14.3
2025-05-04,마르티넬리 애플주스,2,8000,Sunny,18.3,20.4,14.3
2025-05-04,피칸카라멜휘낭시에,2,6000,Sunny,18.3,20.4,14.3
2025-05-04,솔티드초코휘낭시에,2,6000,Sunny,18.3,20.4,14.3
2025-05-04,바질토마토 크림치즈,3,5400,Sunny,18.3,20.4,14.3
2025-05-04,바닐라빈라떼 HOT,1,5300,Sunny,18.3,20.4,14.3
2025-05-04,착즙 오렌지,1,5000,Sunny,18.3,20.4,14.3
2025-05-04,크림치즈,3,4500,Sunny,18.3,20.4,14.3
2025-05-04,플레인휘낭시에,1,2700,Sunny,18.3,20.4,14.3
2025-05-03,당근라페치아바타샌드위치,30,240000,Rain,12.2,15.8,9.2
2025-05-03,치아바타 샌드위치,29,217500,Rain,12.2,15.8,9.2
2025-05-03,모짜렐라살라미치즈,20,178000,Rain,12.2,15.8,9.2
2025-05-03,쉬림프과카몰리샌드위치,16,136000,Rain,12.2,15.8,9.2
2025-05-03,바질 잠봉(루꼴라),12,104400,Rain,12.2,15.8,9.2
2025-05-03,바게트 잠봉,10,90000,Rain,12.2,15.8,9.2
2025-05-03,피스타치오햄바게트,10,89000,Rain,12.2,15.8,9.2
2025-05-03,크렌베리닭가슴살샌드위치,11,66000,Rain,12.2,15.8,9.2
2025-05-03,아메리카노 ICE,16,64000,Rain,12.2,15.8,9.2
2025-05-03,앙버터,13,62400,Rain,12.2,15.8,9.2
2025-05-03,감자 치즈,10,60000,Rain,12.2,15.8,9.2
2025-05-03,고구마크림치즈사워도우,9,52200,Rain,12.2,15.8,9.2
2025-05-03,소금빵,18,50400,Rain,12.2,15.8,9.2
2025-05-03,미니페스츄리식빵,9,49500,Rain,12.2,15.8,9.2
2025-05-03,단호박 크림치즈,7,45500,Rain,12.2,15.8,9.2
2025-05-03,무화과 크림치즈 사워도우,8,44800,Rain,12.2,15.8,9.2
2025-05-03,모짜렐라바질토마토,7,44100,Rain,12.2,15.8,9.2
2025-05-03,고메버터 스콘,12,43200,Rain,12.2,15.8,9.2
2025-05-03,에그타르트,9,36000,Rain,12.2,15.8,9.2
2025-05-03,올리브 치즈 치아바타,8,36000,Rain,12.2,15.8,9.2
2025-05-03,솔티드초코휘낭시에,11,33000,Rain,12.2,15.8,9.2
2025-05-03,피칸카라멜휘낭시에,11,33000,Rain,12.2,15.8,9.2
2025-05-03,치아바타,8,32000,Rain,12.2,15.8,9.2
2025-05-03,아메리카노 HOT,8,32000,Rain,12.2,15.8,9.2
2025-05-03,카페라떼 HOT,6,27000,Rain,12.2,15.8,9.2
2025-05-03,바닐라까눌레,10,27000,Rain,12.2,15.8,9.2
2025-05-03,몽블랑,5,25000,Rain,12.2,15.8,9.2
2025-05-03,플레인휘낭시에,9,24300,Rain,12.2,15.8,9.2
2025-05-03,대파 사워도우,4,22800,Rain,12.2,15.8,9.2
2025-05-03,바게트,5,20000,Rain,12.2,15.8,9.2
2025-05-03,뺑오쇼콜라,4,16800,Rain,12.2,15.8,9.2
2025-05-03,호두 크랜베리 사워도우,3,15900,Rain,12.2,15.8,9.2
2025-05-03,카페라떼 ICE,3,13500,Rain,12.2,15.8,9.2
2025-05-03,더블초코스콘,3,11400,Rain,12.2,15.8,9.2
2025-05-03,바닐라빈라떼 ICE,2,10600,Rain,12.2,15.8,9.2
2025-05-03,사워도우,2,9000,Rain,12.2,15.8,9.2
2025-05-03,크로와상,2,7000,Rain,12.2,15.8,9.2
2025-05-03,애플키위믹스,1,5000,Rain,12.2,15.8,9.2
2025-05-03,착즙 애플,1,5000,Rain,12.2,15.8,9.2
2025-05-03,마르티넬리 애플주스,1,4000,Rain,12.2,15.8,9.2
2025-05-02,당근라페치아바타샌드위치,34,272000,Sunny,17.4,19.6,13.3
2025-05-02,쉬림프과카몰리샌드위치,18,153000,Sunny,17.4,19.6,13.3
2025-05-02,치아바타 샌드위치,17,127500,Sunny,17.4,19.6,13.3
2025-05-02,바질 잠봉(루꼴라),14,115800,Sunny,17.4,19.6,13.3
2025-05-02,바게트 잠봉,12,108000,Sunny,17.4,19.6,13.3
2025-05-02,아메리카노 ICE,23,92000,Sunny,17.4,19.6,13.3
2025-05-02,모짜렐라살라미치즈,10,89000,Sunny,17.4,19.6,13.3
2025-05-02,에그타르트,19,76000,Sunny,17.4,19.6,13.3
2025-05-02,피스타치오햄바게트,8,71200,Sunny,17.4,19.6,13.3
2025-05-02,고구마크림치즈사워도우,10,58000,Sunny,17.4,19.6,13.3
2025-05-02,크렌베리닭가슴살샌드위치,9,54000,Sunny,17.4,19.6,13.3
2025-05-02,앙버터,11,52800,Sunny,17.4,19.6,13.3
2025-05-02,소금빵,18,50400,Sunny,17.4,19.6,13.3
2025-05-02,감자 치즈,8,48000,Sunny,17.4,19.6,13.3
2025-05-02,뺑오쇼콜라,10,42000,Sunny,17.4,19.6,13.3
2025-05-02,아메리카노 HOT,10,40000,Sunny,17.4,19.6,13.3
2025-05-02,고메버터 스콘,11,39600,Sunny,17.4,19.6,13.3
2025-05-02,무화과 크림치즈 사워도우,7,39200,Sunny,17.4,19.6,13.3
2025-05-02,올리브 치즈 치아바타,8,36000,Sunny,17.4,19.6,13.3
2025-05-02,모짜렐라바질토마토,5,31500,Sunny,17.4,19.6,13.3
2025-05-02,카페라떼 ICE,7,31500,Sunny,17.4,19.6,13.3
2025-05-02,미니페스츄리식빵,5,27500,Sunny,17.4,19.6,13.3
2025-05-02,바닐라까눌레,10,27000,Sunny,17.4,19.6,13.3
2025-05-02,몽블랑,5,25000,Sunny,17.4,19.6,13.3
2025-05-02,크로와상,7,24500,Sunny,17.4,19.6,13.3
2025-05-02,피칸카라멜휘낭시에,8,24000,Sunny,17.4,19.6,13.3
2025-05-02,대파 사워도우,4,22800,Sunny,17.4,19.6,13.3
2025-05-02,단호박 크림치즈,5,20900,Sunny,17.4,19.6,13.3
2025-05-02,더블초코스콘,5,19000,Sunny,17.4,19.6,13.3
2025-05-02,마르티넬리 애플주스,4,16000,Sunny,17.4,19.6,13.3
2025-05-02,호두 크랜베리 사워도우,3,15900,Sunny,17.4,19.6,13.3
2025-05-02,바닐라빈라떼 ICE,3,15900,Sunny,17.4,19.6,13.3
2025-05-02,사워도우,3,13500,Sunny,17.4,19.6,13.3
2025-05-02,바게트,3,12000,Sunny,17.4,19.6,13.3
2025-05-02,플레인휘낭시에,4,10800,Sunny,17.4,19.6,13.3
2025-05-02,착즙 애플,2,10000,Sunny,17.4,19.6,13.3
2025-05-02,착즙 오렌지,2,10000,Sunny,17.4,19.6,13.3
2025-05-02,솔티드초코휘낭시에,3,9000,Sunny,17.4,19.6,13.3
2025-05-02,카페라떼 HOT,2,9000,Sunny,17.4,19.6,13.3
2025-05-02,치아바타,2,8000,Sunny,17.4,19.6,13.3
2025-05-02,애플키위믹스,1,5000,Sunny,17.4,19.6,13.3
2025-05-01,당근라페치아바타샌드위치,17,136000,Rain,20.5,22.9,18.6
2025-05-01,바게트 잠봉,13,117000,Rain,20.5,22.9,18.6
2025-05-01,모짜렐라살라미치즈,11,97900,Rain,20.5,22.9,18.6
2025-05-01,쉬림프과카몰리샌드위치,11,93500,Rain,20.5,22.9,18.6
2025-05-01,치아바타 샌드위치,12,90000,Rain,20.5,22.9,18.6
2025-05-01,바질 잠봉(루꼴라),10,87000,Rain,20.5,22.9,18.6
2025-05-01,크렌베리닭가슴살샌드위치,11,66000,Rain,20.5,22.9,18.6
2025-05-01,에그타르트,14,56000,Rain,20.5,22.9,18.6
2025-05-01,감자 치즈,9,54000,Rain,20.5,22.9,18.6
2025-05-01,소금빵,18,50400,Rain,20.5,22.9,18.6
2025-05-01,앙버터,10,48000,Rain,20.5,22.9,18.6
2025-05-01,아메리카노 ICE,12,48000,Rain,20.5,22.9,18.6
2025-05-01,피스타치오햄바게트,5,44500,Rain,20.5,22.9,18.6
2025-05-01,무화과 크림치즈 사워도우,7,39200,Rain,20.5,22.9,18.6
2025-05-01,올리브 치즈 치아바타,8,36000,Rain,20.5,22.9,18.6
2025-05-01,고구마크림치즈사워도우,6,34800,Rain,20.5,22.9,18.6
2025-05-01,단호박 크림치즈,5,32500,Rain,20.5,22.9,18.6
2025-05-01,고메버터 스콘,8,28800,Rain,20.5,22.9,18.6
2025-05-01,미니페스츄리식빵,5,27500,Rain,20.5,22.9,18.6
2025-05-01,카페라떼 ICE,6,27000,Rain,20.5,22.9,18.6
2025-05-01,호두 크랜베리 사워도우,5,26500,Rain,20.5,22.9,18.6
2025-05-01,모짜렐라바질토마토,4,25200,Rain,20.5,22.9,18.6
2025-05-01,대파 사워도우,4,22800,Rain,20.5,22.9,18.6
2025-05-01,사워도우,5,22500,Rain,20.5,22.9,18.6
2025-05-01,뺑오쇼콜라,5,21000,Rain,20.5,22.9,18.6
2025-05-01,몽블랑,4,20000,Rain,20.5,22.9,18.6
2025-05-01,바닐라까눌레,6,16200,Rain,20.5,22.9,18.6
2025-05-01,아메리카노 HOT,4,16000,Rain,20.5,22.9,18.6
2025-05-01,피칸카라멜휘낭시에,5,15000,Rain,20.5,22.9,18.6
2025-05-01,바게트,3,12000,Rain,20.5,22.9,18.6
2025-05-01,플레인휘낭시에,4,10800,Rain,20.5,22.9,18.6
2025-05-01,치아바타,2,8000,Rain,20.5,22.9,18.6
2025-05-01,더블초코스콘,2,7600,Rain,20.5,22.9,18.6
2025-05-01,착즙 오렌지,1,5000,Rain,20.5,22.9,18.6
2025-05-01,카페라떼 HOT,1,4500,Rain,20.5,22.9,18.6
2025-05-01,마르티넬리 애플주스,1,4000,Rain,20.5,22.9,18.6
2025-05-01,크로와상,1,3500,Rain,20.5,22.9,18.6
2025-05-01,솔티드초코휘낭시에,1,3000,Rain,20.5,22.9,18.6
2025-05-01,소프트소금빵,0,0,Rain,20.5,22.9,18.6
2025-04-30,잠봉 베이글 샌드위치,16,128000,Sunny,24.6,27.2,20.3
2025-04-30,당근라페베이컨 샌드위치,16,121600,Sunny,24.6,27.2,20.3
2025-04-30,플레인햄치즈 샌드위치,12,91200,Sunny,24.6,27.2,20.3
2025-04-30,모찌모찌 식빵,15,82500,Sunny,24.6,27.2,20.3
2025-04-30,아메리카노 ICE,20,80000,Sunny,24.6,27.2,20.3
2025-04-30,카야버터프레첼베이글,12,67200,Sunny,24.6,27.2,20.3
2025-04-30,에그타르트,14,56000,Sunny,24.6,27.2,20.3
2025-04-30,소프트소금빵,18,54000,Sunny,24.6,27.2,20.3
2025-04-30,감자치즈베이글,12,43200,Sunny,24.6,27.2,20.3
2025-04-30,바닐라빈라떼 ICE,8,42400,Sunny,24.6,27.2,20.3
2025-04-30,플레인베이글,12,36000,Sunny,24.6,27.2,20.3
2025-04-30,초코베이글,10,36000,Sunny,24.6,27.2,20.3
2025-04-30,무화과베이글,10,36000,Sunny,24.6,27.2,20.3
2025-04-30,썬드라이바질토마토,10,36000,Sunny,24.6,27.2,20.3
2025-04-30,블루베리 베이글,10,36000,Sunny,24.6,27.2,20.3
2025-04-30,호두크랜베리베이글,10,35000,Sunny,24.6,27.2,20.3
2025-04-30,올리브베이글,10,34000,Sunny,24.6,27.2,20.3
2025-04-30,통밀잡곡식빵,6,33000,Sunny,24.6,27.2,20.3
2025-04-30,후추소금빵,10,32000,Sunny,24.6,27.2,20.3
2025-04-30,아메리카노 HOT,8,32000,Sunny,24.6,27.2,20.3
2025-04-30,카페라떼 ICE,6,27000,Sunny,24.6,27.2,20.3
2025-04-30,더블초코스콘,7,26600,Sunny,24.6,27.2,20.3
2025-04-30,피칸카라멜휘낭시에,8,24000,Sunny,24.6,27.2,20.3
2025-04-30,고메버터 스콘,4,14400,Sunny,24.6,27.2,20.3
2025-04-30,솔티드초코휘낭시에,4,12000,Sunny,24.6,27.2,20.3
2025-04-30,플레인휘낭시에,4,10800,Sunny,24.6,27.2,20.3
2025-04-30,카페라떼 HOT,2,9000,Sunny,24.6,27.2,20.3
2025-04-30,바게트 잠봉,1,9000,Sunny,24.6,27.2,20.3
2025-04-30,피스타치오햄바게트,1,8900,Sunny,24.6,27.2,20.3
2025-04-30,모짜렐라살라미치즈,1,8900,Sunny,24.6,27.2,20.3
2025-04-30,쉬림프과카몰리샌드위치,1,8500,Sunny,24.6,27.2,20.3
2025-04-30,크림치즈,5,7500,Sunny,24.6,27.2,20.3
2025-04-30,고구마크림치즈사워도우,1,5800,Sunny,24.6,27.2,20.3
2025-04-30,블루베리 크림치즈,3,5400,Sunny,24.6,27.2,20.3
2025-04-30,바닐라빈라떼 HOT,1,5300,Sunny,24.6,27.2,20.3
2025-04-30,애플키위믹스,1,5000,Sunny,24.6,27.2,20.3
2025-04-30,바질토마토 크림치즈,2,3600,Sunny,24.6,27.2,20.3
2025-04-28,잠봉 베이글 샌드위치,16,128000,Sunny,20.4,22.6,16
2025-04-28,당근라페베이컨 샌드위치,10,76000,Sunny,20.4,22.6,16
2025-04-28,플레인햄치즈 샌드위치,10,76000,Sunny,20.4,22.6,16
2025-04-28,모찌모찌 식빵,10,55000,Sunny,20.4,22.6,16
2025-04-28,아메리카노 ICE,12,48000,Sunny,20.4,22.6,16
2025-04-28,소프트소금빵,16,48000,Sunny,20.4,22.6,16
2025-04-28,카야버터프레첼베이글,8,44800,Sunny,20.4,22.6,16
2025-04-28,호두크랜베리베이글,10,40900,Sunny,20.4,22.6,16
2025-04-28,에그타르트,10,40000,Sunny,20.4,22.6,16
2025-04-28,감자치즈베이글,10,36000,Sunny,20.4,22.6,16
2025-04-28,무화과베이글,10,36000,Sunny,20.4,22.6,16
2025-04-28,썬드라이바질토마토,10,36000,Sunny,20.4,22.6,16
2025-04-28,후추소금빵,10,32000,Sunny,20.4,22.6,16
2025-04-28,카페라떼 ICE,7,31500,Sunny,20.4,22.6,16
2025-04-28,올리브베이글,9,30600,Sunny,20.4,22.6,16
2025-04-28,플레인베이글,10,30000,Sunny,20.4,22.6,16
2025-04-28,블루베리 베이글,8,28800,Sunny,20.4,22.6,16
2025-04-28,통밀잡곡식빵,5,27500,Sunny,20.4,22.6,16
2025-04-28,초코베이글,7,25200,Sunny,20.4,22.6,16
2025-04-28,바닐라까눌레,8,21600,Sunny,20.4,22.6,16
2025-04-28,고메버터 스콘,6,21600,Sunny,20.4,22.6,16
2025-04-28,더블초코스콘,5,19000,Sunny,20.4,22.6,16
2025-04-28,아메리카노 HOT,3,12000,Sunny,20.4,22.6,16
2025-04-28,피칸카라멜휘낭시에,4,12000,Sunny,20.4,22.6,16
2025-04-28,플레인휘낭시에,4,10800,Sunny,20.4,22.6,16
2025-04-28,바닐라빈라떼 ICE,2,10600,Sunny,20.4,22.6,16
2025-04-28,솔티드초코휘낭시에,3,9000,Sunny,20.4,22.6,16
2025-04-28,카페라떼 HOT,2,9000,Sunny,20.4,22.6,16
2025-04-28,바질토마토 크림치즈,5,9000,Sunny,20.4,22.6,16
2025-04-28,블루베리 크림치즈,3,5400,Sunny,20.4,22.6,16
2025-04-28,애플키위믹스,1,5000,Sunny,20.4,22.6,16
2025-04-28,착즙 오렌지,1,5000,Sunny,20.4,22.6,16
2025-04-28,착즙 애플,1,5000,Sunny,20.4,22.6,16
2025-04-28,마르티넬리 애플주스,1,4000,Sunny,20.4,22.6,16
2025-04-28,크림치즈,1,1500,Sunny,20.4,22.6,16
2025-04-27,당근라페베이컨 샌드위치,30,228000,Cloudy,21.6,23.9,17.4
2025-04-27,잠봉 베이글 샌드위치,16,128000,Cloudy,21.6,23.9,17.4
2025-04-27,플레인햄치즈 샌드위치,14,106400,Cloudy,21.6,23.9,17.4
2025-04-27,모찌모찌 식빵,14,77000,Cloudy,21.6,23.9,17.4
2025-04-27,카야버터프레첼베이글,12,67200,Cloudy,21.6,23.9,17.4
2025-04-27,아메리카노 ICE,14,56000,Cloudy,21.6,23.9,17.4
2025-04-27,소프트소금빵,15,45000,Cloudy,21.6,23.9,17.4
2025-04-27,통밀잡곡식빵,8,44000,Cloudy,21.6,23.9,17.4
2025-04-27,감자치즈베이글,12,43200,Cloudy,21.6,23.9,17.4
2025-04-27,바질살라미모짜렐라,5,38000,Cloudy,21.6,23.9,17.4
2025-04-27,썬드라이바질토마토,10,36000,Cloudy,21.6,23.9,17.4
2025-04-27,초코베이글,10,36000,Cloudy,21.6,23.9,17.4
2025-04-27,블루베리 베이글,8,28800,Cloudy,21.6,23.9,17.4
2025-04-27,무화과베이글,8,28800,Cloudy,21.6,23.9,17.4
2025-04-27,에그타르트,7,28000,Cloudy,21.6,23.9,17.4
2025-04-27,올리브베이글,8,27200,Cloudy,21.6,23.9,17.4
2025-04-27,바닐라까눌레,8,21600,Cloudy,21.6,23.9,17.4
2025-04-27,고메버터 스콘,6,21600,Cloudy,21.6,23.9,17.4
2025-04-27,플레인베이글,7,21000,Cloudy,21.6,23.9,17.4
2025-04-27,후추소금빵,6,19200,Cloudy,21.6,23.9,17.4
2025-04-27,호두크랜베리베이글,4,14000,Cloudy,21.6,23.9,17.4
2025-04-27,아메리카노 HOT,3,12000,Cloudy,21.6,23.9,17.4
2025-04-27,더블초코스콘,3,11400,Cloudy,21.6,23.9,17.4
2025-04-27,바닐라빈라떼 ICE,2,10600,Cloudy,21.6,23.9,17.4
2025-04-27,솔티드초코휘낭시에,3,9000,Cloudy,21.6,23.9,17.4
2025-04-27,바질토마토 크림치즈,5,9000,Cloudy,21.6,23.9,17.4
2025-04-27,카페라떼 HOT,2,9000,Cloudy,21.6,23.9,17.4
2025-04-27,카페라떼 ICE,2,9000,Cloudy,21.6,23.9,17.4
2025-04-27,크림치즈,4,6000,Cloudy,21.6,23.9,17.4
2025-04-27,피칸카라멜휘낭시에,2,6000,Cloudy,21.6,23.9,17.4
2025-04-27,착즙 애플,1,5000,Cloudy,21.6,23.9,17.4
2025-04-27,착즙 오렌지,1,5000,Cloudy,21.6,23.9,17.4
2025-04-27,블루베리 크림치즈,2,3600,Cloudy,21.6,23.9,17.4
2025-04-27,플레인휘낭시에,1,2700,Cloudy,21.6,23.9,17.4
2025-04-26,당근라페치아바타샌드위치,33,264000,Sunny,18.6,21.2,13.6
2025-04-26,치아바타 샌드위치,29,217500,Sunny,18.6,21.2,13.6
2025-04-26,쉬림프과카몰리샌드위치,24,204000,Sunny,18.6,21.2,13.6
2025-04-26,바질 잠봉(루꼴라),19,157800,Sunny,18.6,21.2,13.6
2025-04-26,모짜렐라살라미치즈,17,151300,Sunny,18.6,21.2,13.6
2025-04-26,바게트 잠봉,12,108000,Sunny,18.6,21.2,13.6
2025-04-26,아메리카노 ICE,24,96000,Sunny,18.6,21.2,13.6
2025-04-26,에그타르트,24,96000,Sunny,18.6,21.2,13.6
2025-04-26,앙버터,19,91200,Sunny,18.6,21.2,13.6
2025-04-26,크렌베리닭가슴살샌드위치,13,78000,Sunny,18.6,21.2,13.6
2025-04-26,피스타치오햄바게트,8,71200,Sunny,18.6,21.2,13.6
2025-04-26,고구마크림치즈사워도우,9,52200,Sunny,18.6,21.2,13.6
2025-04-26,소금빵,18,50400,Sunny,18.6,21.2,13.6
2025-04-26,감자 치즈,8,48000,Sunny,18.6,21.2,13.6
2025-04-26,아메리카노 HOT,12,48000,Sunny,18.6,21.2,13.6
2025-04-26,뺑오쇼콜라,11,46200,Sunny,18.6,21.2,13.6
2025-04-26,단호박 크림치즈,7,45500,Sunny,18.6,21.2,13.6
2025-04-26,고메버터 스콘,11,39600,Sunny,18.6,21.2,13.6
2025-04-26,무화과 크림치즈 사워도우,7,39200,Sunny,18.6,21.2,13.6
2025-04-26,모짜렐라바질토마토,7,38300,Sunny,18.6,21.2,13.6
2025-04-26,올리브 치즈 치아바타,8,36000,Sunny,18.6,21.2,13.6
2025-04-26,더블초코스콘,8,30400,Sunny,18.6,21.2,13.6
2025-04-26,카페라떼 ICE,5,22500,Sunny,18.6,21.2,13.6
2025-04-26,크로와상,5,17500,Sunny,18.6,21.2,13.6
2025-04-26,대파 사워도우,3,17100,Sunny,18.6,21.2,13.6
2025-04-26,미니페스츄리식빵,3,16500,Sunny,18.6,21.2,13.6
2025-04-26,바닐라까눌레,6,16200,Sunny,18.6,21.2,13.6
2025-04-26,호두 크랜베리 사워도우,3,15900,Sunny,18.6,21.2,13.6
2025-04-26,몽블랑,3,15000,Sunny,18.6,21.2,13.6
2025-04-26,사워도우,3,13500,Sunny,18.6,21.2,13.6
2025-04-26,솔티드초코휘낭시에,4,12000,Sunny,18.6,21.2,13.6
2025-04-26,바닐라빈라떼 ICE,2,10600,Sunny,18.6,21.2,13.6
2025-04-26,착즙 애플,2,10000,Sunny,18.6,21.2,13.6
2025-04-26,카페라떼 HOT,2,9000,Sunny,18.6,21.2,13.6
2025-04-26,플레인휘낭시에,3,8100,Sunny,18.6,21.2,13.6
2025-04-26,바게트,2,8000,Sunny,18.6,21.2,13.6
2025-04-26,치아바타,2,8000,Sunny,18.6,21.2,13.6
2025-04-26,피칸카라멜휘낭시에,2,6000,Sunny,18.6,21.2,13.6
2025-04-26,마르티넬리 애플주스,1,4000,Sunny,18.6,21.2,13.6
2025-04-25,바게트 잠봉,17,153000,Sunny,16,17.4,12.9
2025-04-25,치아바타 샌드위치,19,142500,Sunny,16,17.4,12.9
2025-04-25,당근라페치아바타샌드위치,17,136000,Sunny,16,17.4,12.9
2025-04-25,쉬림프과카몰리샌드위치,13,110500,Sunny,16,17.4,12.9
2025-04-25,아메리카노 ICE,25,100000,Sunny,16,17.4,12.9
2025-04-25,바질 잠봉(루꼴라),10,87000,Sunny,16,17.4,12.9
2025-04-25,모짜렐라살라미치즈,8,71200,Sunny,16,17.4,12.9
2025-04-25,피스타치오햄바게트,8,71200,Sunny,16,17.4,12.9
2025-04-25,감자 치즈,9,54000,Sunny,16,17.4,12.9
2025-04-25,크렌베리닭가슴살샌드위치,9,54000,Sunny,16,17.4,12.9
2025-04-25,에그타르트,12,48000,Sunny,16,17.4,12.9
2025-04-25,소금빵,14,39200,Sunny,16,17.4,12.9
2025-04-25,올리브 치즈 치아바타,8,36000,Sunny,16,17.4,12.9
2025-04-25,앙버터,7,33600,Sunny,16,17.4,12.9
2025-04-25,단호박 크림치즈,5,32500,Sunny,16,17.4,12.9
2025-04-25,모짜렐라바질토마토,5,31500,Sunny,16,17.4,12.9
2025-04-25,몽블랑,6,30000,Sunny,16,17.4,12.9
2025-04-25,카페라떼 HOT,5,22500,Sunny,16,17.4,12.9
2025-04-25,카페라떼 ICE,5,22500,Sunny,16,17.4,12.9
2025-04-25,미니페스츄리식빵,4,22000,Sunny,16,17.4,12.9
2025-04-25,아메리카노 HOT,5,20000,Sunny,16,17.4,12.9
2025-04-25,바게트,4,16000,Sunny,16,17.4,12.9
2025-04-25,바닐라빈라떼 ICE,3,15900,Sunny,16,17.4,12.9
2025-04-25,고메버터 스콘,4,14400,Sunny,16,17.4,12.9
2025-04-25,크로와상,4,14000,Sunny,16,17.4,12.9
2025-04-25,뺑오쇼콜라,3,12600,Sunny,16,17.4,12.9
2025-04-25,솔티드초코휘낭시에,3,9000,Sunny,16,17.4,12.9
2025-04-25,피칸카라멜휘낭시에,3,9000,Sunny,16,17.4,12.9
2025-04-25,플레인휘낭시에,3,8100,Sunny,16,17.4,12.9
2025-04-25,바닐라까눌레,3,8100,Sunny,16,17.4,12.9
2025-04-25,대파 사워도우,1,5700,Sunny,16,17.4,12.9
2025-04-25,무화과 크림치즈 사워도우,1,5600,Sunny,16,17.4,12.9
2025-04-25,착즙 오렌지,1,5000,Sunny,16,17.4,12.9
2025-04-25,치아바타,1,4000,Sunny,16,17.4,12.9
2025-04-25,더블초코스콘,1,3800,Sunny,16,17.4,12.9
2025-04-24,당근라페치아바타샌드위치,16,128000,Cloudy,18.7,20.6,15
2025-04-24,쉬림프과카몰리샌드위치,15,127500,Cloudy,18.7,20.6,15
2025-04-24,모짜렐라살라미치즈,12,106800,Cloudy,18.7,20.6,15
2025-04-24,치아바타 샌드위치,10,75000,Cloudy,18.7,20.6,15
2025-04-24,아메리카노 ICE,17,68000,Cloudy,18.7,20.6,15
2025-04-24,앙버터,12,57600,Cloudy,18.7,20.6,15
2025-04-24,바게트 잠봉,6,54000,Cloudy,18.7,20.6,15
2025-04-24,감자 치즈,9,54000,Cloudy,18.7,20.6,15
2025-04-24,바질 잠봉(루꼴라),6,52200,Cloudy,18.7,20.6,15
2025-04-24,고구마크림치즈사워도우,9,52200,Cloudy,18.7,20.6,15
2025-04-24,에그타르트,13,52000,Cloudy,18.7,20.6,15
2025-04-24,모짜렐라바질토마토,8,50400,Cloudy,18.7,20.6,15
2025-04-24,소금빵,18,50400,Cloudy,18.7,20.6,15
2025-04-24,크렌베리닭가슴살샌드위치,8,48000,Cloudy,18.7,20.6,15
2025-04-24,무화과 크림치즈 사워도우,7,39200,Cloudy,18.7,20.6,15
2025-04-24,피스타치오햄바게트,4,35600,Cloudy,18.7,20.6,15
2025-04-24,올리브 치즈 치아바타,7,31500,Cloudy,18.7,20.6,15
2025-04-24,고메버터 스콘,8,28800,Cloudy,18.7,20.6,15
2025-04-24,미니페스츄리식빵,5,27500,Cloudy,18.7,20.6,15
